product_id,date,stock_received,damaged_stock
678669,06-01-2025,28,5
678669,13-01-2025,17,1
678669,20-01-2025,16,3
678669,27-01-2025,24,3
678669,03-02-2025,5,5
678669,10-02-2025,11,1
678669,17-02-2025,27,5
678669,24-02-2025,26,5
678669,03-03-2025,26,4
678669,10-03-2025,13,0
678669,17-03-2025,5,2
678669,24-03-2025,14,5
678669,31-03-2025,28,4
678669,07-04-2025,12,3
678669,14-04-2025,4,1
678669,21-04-2025,5,5
678669,28-04-2025,22,0
678669,05-05-2025,28,4
678669,12-05-2025,14,1
678669,19-05-2025,30,2
678669,26-05-2025,30,1
678669,02-06-2025,2,2
678669,09-06-2025,11,4
678669,16-06-2025,17,5
678669,23-06-2025,24,5
678669,30-06-2025,12,1
678669,07-07-2025,4,4
678669,14-07-2025,25,0
678669,21-07-2025,19,4
678669,28-07-2025,25,2
678669,04-08-2025,17,1
678669,11-08-2025,13,4
678669,18-08-2025,23,5
678669,25-08-2025,8,2
678669,01-09-2025,30,4
678669,08-09-2025,21,4
678669,15-09-2025,5,0
678669,22-09-2025,1,5
678669,29-09-2025,3,1
678669,06-10-2025,29,0
678669,13-10-2025,11,0
678669,20-10-2025,19,3
678669,27-10-2025,13,1
678669,03-11-2025,22,4
678669,10-11-2025,28,3
678669,17-11-2025,24,1
678669,24-11-2025,21,0
678669,01-12-2025,12,2
678669,08-12-2025,30,0
678669,15-12-2025,26,0
678669,22-12-2025,19,0
678669,29-12-2025,28,1
885277,01-01-2024,13,2
885277,08-01-2024,3,4
885277,15-01-2024,26,1
885277,22-01-2024,28,0
885277,29-01-2024,26,2
885277,05-02-2024,21,5
885277,12-02-2024,19,3
885277,19-02-2024,5,4
885277,26-02-2024,11,2
885277,04-03-2024,16,3
885277,11-03-2024,13,4
885277,18-03-2024,30,3
885277,25-03-2024,15,2
885277,01-04-2024,6,0
885277,08-04-2024,7,0
885277,15-04-2024,28,5
885277,22-04-2024,16,1
885277,29-04-2024,21,2
885277,06-05-2024,3,2
885277,13-05-2024,6,1
885277,20-05-2024,3,5
885277,27-05-2024,30,4
885277,03-06-2024,11,4
885277,10-06-2024,28,0
885277,17-06-2024,21,5
885277,24-06-2024,22,0
885277,01-07-2024,28,5
885277,08-07-2024,12,2
885277,15-07-2024,9,5
885277,22-07-2024,1,0
885277,29-07-2024,13,2
885277,05-08-2024,4,4
885277,12-08-2024,8,4
885277,19-08-2024,30,0
885277,26-08-2024,25,3
885277,02-09-2024,18,2
885277,09-09-2024,8,3
885277,16-09-2024,8,2
885277,23-09-2024,1,3
885277,30-09-2024,30,5
885277,07-10-2024,12,4
885277,14-10-2024,22,2
885277,21-10-2024,20,2
885277,28-10-2024,23,0
885277,04-11-2024,26,0
885277,11-11-2024,18,5
885277,18-11-2024,23,3
885277,25-11-2024,26,1
885277,02-12-2024,12,0
885277,09-12-2024,20,3
885277,16-12-2024,21,3
885277,23-12-2024,9,3
885277,30-12-2024,8,1
885277,06-01-2025,9,1
885277,13-01-2025,12,2
885277,20-01-2025,15,3
885277,27-01-2025,18,3
885277,03-02-2025,12,0
885277,10-02-2025,10,4
885277,17-02-2025,8,5
885277,24-02-2025,24,5
885277,03-03-2025,5,0
885277,10-03-2025,13,0
885277,17-03-2025,6,4
885277,24-03-2025,9,0
885277,31-03-2025,5,5
885277,07-04-2025,17,2
885277,14-04-2025,29,0
885277,21-04-2025,13,2
885277,28-04-2025,17,2
885277,05-05-2025,22,3
885277,12-05-2025,9,5
885277,19-05-2025,8,3
885277,26-05-2025,27,5
885277,02-06-2025,13,1
885277,09-06-2025,29,4
885277,16-06-2025,16,0
885277,23-06-2025,27,1
885277,30-06-2025,29,4
885277,07-07-2025,14,4
885277,14-07-2025,25,2
885277,21-07-2025,2,2
885277,28-07-2025,12,0
885277,04-08-2025,3,2
885277,11-08-2025,30,5
885277,18-08-2025,19,5
885277,25-08-2025,12,5
885277,01-09-2025,7,3
885277,08-09-2025,20,2
885277,15-09-2025,12,0
885277,22-09-2025,8,2
885277,29-09-2025,19,4
885277,06-10-2025,19,3
885277,13-10-2025,8,5
885277,20-10-2025,14,2
885277,27-10-2025,29,4
885277,03-11-2025,7,4
885277,10-11-2025,15,2
885277,17-11-2025,18,5
885277,24-11-2025,29,0
885277,01-12-2025,11,1
885277,08-12-2025,2,2
885277,15-12-2025,15,3
885277,22-12-2025,3,3
885277,29-12-2025,8,2
948774,01-01-2024,26,3
948774,08-01-2024,8,2
948774,15-01-2024,8,1
948774,22-01-2024,25,0
948774,29-01-2024,16,1
948774,05-02-2024,27,4
948774,12-02-2024,14,2
948774,19-02-2024,3,2
948774,26-02-2024,23,2
948774,04-03-2024,27,2
948774,11-03-2024,17,1
948774,18-03-2024,6,2
948774,25-03-2024,8,1
948774,01-04-2024,6,5
948774,08-04-2024,21,2
948774,15-04-2024,17,5
948774,22-04-2024,23,4
948774,29-04-2024,27,4
948774,06-05-2024,14,0
948774,13-05-2024,28,2
948774,20-05-2024,15,2
948774,27-05-2024,28,3
948774,03-06-2024,22,4
948774,10-06-2024,17,1
948774,17-06-2024,5,1
948774,24-06-2024,21,1
948774,01-07-2024,4,0
948774,08-07-2024,20,3
948774,15-07-2024,7,0
948774,22-07-2024,19,0
948774,29-07-2024,6,4
948774,05-08-2024,19,0
948774,12-08-2024,3,1
948774,19-08-2024,8,4
948774,26-08-2024,2,0
948774,02-09-2024,16,0
948774,09-09-2024,8,3
948774,16-09-2024,2,5
948774,23-09-2024,22,5
948774,30-09-2024,23,3
948774,07-10-2024,21,5
948774,14-10-2024,8,5
948774,21-10-2024,19,2
948774,28-10-2024,15,0
948774,04-11-2024,14,5
948774,11-11-2024,2,3
948774,18-11-2024,30,2
948774,25-11-2024,9,0
948774,02-12-2024,17,5
948774,09-12-2024,28,2
948774,16-12-2024,1,3
948774,23-12-2024,4,5
948774,30-12-2024,7,2
948774,06-01-2025,5,1
948774,13-01-2025,29,3
948774,20-01-2025,20,1
948774,27-01-2025,16,2
948774,03-02-2025,7,5
948774,10-02-2025,13,1
948774,17-02-2025,24,1
948774,24-02-2025,20,5
948774,03-03-2025,5,4
948774,10-03-2025,1,4
948774,17-03-2025,20,4
948774,24-03-2025,11,1
948774,31-03-2025,12,4
948774,07-04-2025,8,5
948774,14-04-2025,16,1
948774,21-04-2025,7,3
948774,28-04-2025,11,0
948774,05-05-2025,17,5
948774,12-05-2025,7,0
948774,19-05-2025,2,0
948774,26-05-2025,29,1
948774,02-06-2025,11,4
948774,09-06-2025,2,1
948774,16-06-2025,13,0
948774,23-06-2025,29,1
948774,30-06-2025,26,1
948774,07-07-2025,8,3
948774,14-07-2025,12,2
948774,21-07-2025,12,2
948774,28-07-2025,1,1
948774,04-08-2025,4,3
948774,11-08-2025,30,0
948774,18-08-2025,21,3
948774,25-08-2025,7,3
948774,01-09-2025,17,5
948774,08-09-2025,29,1
948774,15-09-2025,11,4
948774,22-09-2025,1,4
948774,29-09-2025,26,1
948774,06-10-2025,11,3
948774,13-10-2025,16,5
948774,20-10-2025,27,0
948774,27-10-2025,30,2
948774,03-11-2025,25,1
948774,10-11-2025,12,4
948774,17-11-2025,12,3
948774,24-11-2025,21,5
948774,01-12-2025,25,0
948774,08-12-2025,1,4
948774,15-12-2025,20,1
948774,22-12-2025,18,1
948774,29-12-2025,7,4
104222,01-01-2024,18,3
104222,08-01-2024,9,2
104222,15-01-2024,19,0
104222,22-01-2024,23,5
104222,29-01-2024,17,0
104222,05-02-2024,15,0
104222,12-02-2024,10,3
104222,19-02-2024,1,3
104222,26-02-2024,12,0
104222,04-03-2024,1,5
104222,11-03-2024,16,5
104222,18-03-2024,0,3
104222,25-03-2024,26,1
104222,01-04-2024,0,2
104222,08-04-2024,1,1
104222,15-04-2024,17,4
104222,22-04-2024,17,3
104222,29-04-2024,3,4
104222,06-05-2024,27,0
104222,13-05-2024,24,4
104222,20-05-2024,16,0
104222,27-05-2024,16,0
104222,03-06-2024,4,3
104222,10-06-2024,4,1
104222,17-06-2024,20,1
104222,24-06-2024,29,3
104222,01-07-2024,24,4
104222,08-07-2024,0,4
104222,15-07-2024,29,4
104222,22-07-2024,23,4
104222,29-07-2024,10,2
104222,05-08-2024,18,0
104222,12-08-2024,10,3
104222,19-08-2024,17,1
104222,26-08-2024,9,5
104222,02-09-2024,19,1
104222,09-09-2024,22,2
104222,16-09-2024,1,2
104222,23-09-2024,21,1
104222,30-09-2024,1,0
104222,07-10-2024,3,5
104222,14-10-2024,19,4
104222,21-10-2024,7,0
104222,28-10-2024,27,3
104222,04-11-2024,7,2
104222,11-11-2024,30,5
104222,18-11-2024,17,0
104222,25-11-2024,26,3
104222,02-12-2024,19,0
104222,09-12-2024,30,4
104222,16-12-2024,23,5
104222,23-12-2024,29,1
104222,30-12-2024,3,0
104222,06-01-2025,26,2
104222,13-01-2025,9,1
104222,20-01-2025,19,1
104222,27-01-2025,5,5
104222,03-02-2025,30,3
104222,10-02-2025,1,3
104222,17-02-2025,0,0
104222,24-02-2025,0,0
104222,03-03-2025,25,0
104222,10-03-2025,5,3
104222,17-03-2025,14,3
104222,24-03-2025,24,4
104222,31-03-2025,30,1
104222,07-04-2025,15,1
104222,14-04-2025,19,0
104222,21-04-2025,22,3
104222,28-04-2025,19,2
104222,05-05-2025,28,3
104222,12-05-2025,16,5
104222,19-05-2025,0,0
104222,26-05-2025,10,3
104222,02-06-2025,7,0
104222,09-06-2025,26,4
104222,16-06-2025,7,0
104222,23-06-2025,15,3
104222,30-06-2025,21,1
104222,07-07-2025,28,4
104222,14-07-2025,21,2
104222,21-07-2025,19,5
104222,28-07-2025,29,3
104222,04-08-2025,14,5
104222,11-08-2025,20,3
104222,18-08-2025,11,3
104222,25-08-2025,20,4
104222,01-09-2025,0,4
104222,08-09-2025,30,4
104222,15-09-2025,28,3
104222,22-09-2025,14,1
104222,29-09-2025,16,5
104222,06-10-2025,25,4
104222,13-10-2025,0,1
104222,20-10-2025,7,5
104222,27-10-2025,12,1
104222,03-11-2025,22,3
104222,10-11-2025,26,4
104222,17-11-2025,26,0
104222,24-11-2025,16,5
104222,01-12-2025,5,3
104222,08-12-2025,7,3
104222,15-12-2025,2,0
104222,22-12-2025,28,3
104222,29-12-2025,13,5
120678,01-01-2024,14,4
120678,08-01-2024,2,0
120678,15-01-2024,12,0
120678,22-01-2024,18,4
120678,29-01-2024,27,5
120678,05-02-2024,17,5
120678,12-02-2024,12,1
120678,19-02-2024,28,2
120678,26-02-2024,27,5
120678,04-03-2024,15,4
120678,11-03-2024,3,1
120678,18-03-2024,3,3
120678,25-03-2024,4,1
120678,01-04-2024,24,5
120678,08-04-2024,15,4
120678,15-04-2024,21,3
120678,22-04-2024,16,0
120678,29-04-2024,7,1
120678,06-05-2024,20,2
120678,13-05-2024,0,2
120678,20-05-2024,13,0
120678,27-05-2024,5,5
120678,03-06-2024,13,5
120678,10-06-2024,26,3
120678,17-06-2024,6,3
120678,24-06-2024,14,4
120678,01-07-2024,16,3
120678,08-07-2024,15,5
120678,15-07-2024,16,5
120678,22-07-2024,14,3
120678,29-07-2024,12,4
120678,05-08-2024,15,2
120678,12-08-2024,24,1
120678,19-08-2024,7,3
120678,26-08-2024,23,3
120678,02-09-2024,13,1
120678,09-09-2024,2,1
120678,16-09-2024,29,1
120678,23-09-2024,2,3
120678,30-09-2024,16,3
120678,07-10-2024,23,2
120678,14-10-2024,25,4
120678,21-10-2024,15,4
120678,28-10-2024,13,3
120678,04-11-2024,11,1
120678,11-11-2024,3,0
120678,18-11-2024,30,2
120678,25-11-2024,9,2
120678,02-12-2024,5,5
120678,09-12-2024,12,2
120678,16-12-2024,4,5
120678,23-12-2024,1,2
120678,30-12-2024,26,5
120678,06-01-2025,10,2
120678,13-01-2025,22,3
120678,20-01-2025,13,1
120678,27-01-2025,29,5
120678,03-02-2025,18,1
120678,10-02-2025,21,0
120678,17-02-2025,6,1
120678,24-02-2025,11,3
120678,03-03-2025,13,1
120678,10-03-2025,19,3
120678,17-03-2025,15,0
120678,24-03-2025,25,5
120678,31-03-2025,16,2
120678,07-04-2025,4,5
120678,14-04-2025,16,2
120678,21-04-2025,6,2
120678,28-04-2025,25,1
120678,05-05-2025,11,1
120678,12-05-2025,12,2
120678,19-05-2025,15,2
120678,26-05-2025,25,4
120678,02-06-2025,21,2
120678,09-06-2025,5,5
120678,16-06-2025,8,3
120678,23-06-2025,26,5
120678,30-06-2025,11,0
120678,07-07-2025,10,3
120678,14-07-2025,16,0
120678,21-07-2025,5,0
120678,28-07-2025,23,5
120678,04-08-2025,1,2
120678,11-08-2025,18,4
120678,18-08-2025,28,1
120678,25-08-2025,2,0
120678,01-09-2025,30,4
120678,08-09-2025,27,2
120678,15-09-2025,30,5
120678,22-09-2025,29,5
120678,29-09-2025,29,1
120678,06-10-2025,29,4
120678,13-10-2025,6,4
120678,20-10-2025,0,4
120678,27-10-2025,12,5
120678,03-11-2025,9,2
120678,10-11-2025,27,3
120678,17-11-2025,17,0
120678,24-11-2025,18,3
120678,01-12-2025,6,1
120678,08-12-2025,21,3
120678,15-12-2025,5,3
120678,22-12-2025,13,5
120678,29-12-2025,12,1
874901,01-01-2024,11,3
874901,08-01-2024,25,5
874901,15-01-2024,13,3
874901,22-01-2024,22,0
874901,29-01-2024,18,1
874901,05-02-2024,2,2
874901,12-02-2024,20,5
874901,19-02-2024,2,1
874901,26-02-2024,11,1
874901,04-03-2024,1,0
874901,11-03-2024,15,4
874901,18-03-2024,8,3
874901,25-03-2024,18,5
874901,01-04-2024,2,3
874901,08-04-2024,18,3
874901,15-04-2024,9,5
874901,22-04-2024,18,3
874901,29-04-2024,25,1
874901,06-05-2024,6,5
874901,13-05-2024,1,5
874901,20-05-2024,14,0
874901,27-05-2024,23,0
874901,03-06-2024,19,4
874901,10-06-2024,23,5
874901,17-06-2024,0,2
874901,24-06-2024,6,3
874901,01-07-2024,6,5
874901,08-07-2024,4,2
874901,15-07-2024,6,5
874901,22-07-2024,27,2
874901,29-07-2024,28,4
874901,05-08-2024,28,2
874901,12-08-2024,25,3
874901,19-08-2024,2,0
874901,26-08-2024,20,2
874901,02-09-2024,3,3
874901,09-09-2024,21,0
874901,16-09-2024,0,2
874901,23-09-2024,19,1
874901,30-09-2024,8,2
874901,07-10-2024,9,2
874901,14-10-2024,29,1
874901,21-10-2024,30,4
874901,28-10-2024,22,4
874901,04-11-2024,30,1
874901,11-11-2024,13,2
874901,18-11-2024,13,2
874901,25-11-2024,8,4
874901,02-12-2024,4,2
874901,09-12-2024,6,4
874901,16-12-2024,23,3
874901,23-12-2024,23,4
874901,30-12-2024,22,1
874901,06-01-2025,21,2
874901,13-01-2025,0,4
874901,20-01-2025,13,3
874901,27-01-2025,7,1
874901,03-02-2025,5,0
874901,10-02-2025,7,0
874901,17-02-2025,13,3
874901,24-02-2025,18,0
874901,03-03-2025,17,1
874901,10-03-2025,22,4
874901,17-03-2025,17,0
874901,24-03-2025,20,4
874901,31-03-2025,14,1
874901,07-04-2025,23,4
874901,14-04-2025,27,2
874901,21-04-2025,14,5
874901,28-04-2025,29,4
874901,05-05-2025,7,1
874901,12-05-2025,25,0
874901,19-05-2025,24,2
874901,26-05-2025,3,3
874901,02-06-2025,10,1
874901,09-06-2025,4,5
874901,16-06-2025,6,4
874901,23-06-2025,9,2
874901,30-06-2025,29,5
874901,07-07-2025,20,4
874901,14-07-2025,18,3
874901,21-07-2025,29,4
874901,28-07-2025,14,4
874901,04-08-2025,2,3
874901,11-08-2025,29,5
874901,18-08-2025,2,1
874901,25-08-2025,2,1
874901,01-09-2025,7,4
874901,08-09-2025,29,1
874901,15-09-2025,9,3
874901,22-09-2025,12,2
874901,29-09-2025,7,4
874901,06-10-2025,10,3
874901,13-10-2025,6,3
874901,20-10-2025,30,5
874901,27-10-2025,19,1
874901,03-11-2025,13,5
874901,10-11-2025,20,5
874901,17-11-2025,23,4
874901,24-11-2025,29,3
874901,01-12-2025,15,1
874901,08-12-2025,30,5
874901,15-12-2025,24,1
874901,22-12-2025,30,4
874901,29-12-2025,14,3
833933,01-01-2024,16,5
833933,08-01-2024,9,3
833933,15-01-2024,26,2
833933,22-01-2024,18,0
833933,29-01-2024,4,4
833933,05-02-2024,20,5
833933,12-02-2024,10,2
833933,19-02-2024,23,3
833933,26-02-2024,20,5
833933,04-03-2024,24,1
833933,11-03-2024,5,2
833933,18-03-2024,17,1
833933,25-03-2024,9,4
833933,01-04-2024,23,5
833933,08-04-2024,22,4
833933,15-04-2024,25,5
833933,22-04-2024,27,5
833933,29-04-2024,26,5
833933,06-05-2024,30,1
833933,13-05-2024,6,0
833933,20-05-2024,17,5
833933,27-05-2024,11,4
833933,03-06-2024,18,2
833933,10-06-2024,25,5
833933,17-06-2024,8,2
833933,24-06-2024,23,5
833933,01-07-2024,28,5
833933,08-07-2024,20,4
833933,15-07-2024,10,0
833933,22-07-2024,17,2
833933,29-07-2024,9,3
833933,05-08-2024,3,4
833933,12-08-2024,11,4
833933,19-08-2024,17,1
833933,26-08-2024,1,0
833933,02-09-2024,2,0
833933,09-09-2024,25,2
833933,16-09-2024,9,5
833933,23-09-2024,10,2
833933,30-09-2024,27,0
833933,07-10-2024,17,2
833933,14-10-2024,5,0
833933,21-10-2024,22,4
833933,28-10-2024,15,4
833933,04-11-2024,30,1
833933,11-11-2024,16,1
833933,18-11-2024,10,2
833933,25-11-2024,25,5
833933,02-12-2024,20,5
833933,09-12-2024,0,2
833933,16-12-2024,5,2
833933,23-12-2024,2,2
833933,30-12-2024,12,2
833933,06-01-2025,15,4
833933,13-01-2025,30,1
833933,20-01-2025,12,1
833933,27-01-2025,5,5
833933,03-02-2025,28,5
833933,10-02-2025,3,2
833933,17-02-2025,28,1
833933,24-02-2025,20,1
833933,03-03-2025,7,0
833933,10-03-2025,23,1
833933,17-03-2025,11,3
833933,24-03-2025,16,0
833933,31-03-2025,15,2
833933,07-04-2025,9,4
833933,14-04-2025,12,4
833933,21-04-2025,26,3
833933,28-04-2025,19,0
833933,05-05-2025,6,3
833933,12-05-2025,1,5
833933,19-05-2025,13,4
833933,26-05-2025,30,5
833933,02-06-2025,8,0
833933,09-06-2025,26,1
833933,16-06-2025,1,1
833933,23-06-2025,2,2
833933,30-06-2025,4,0
833933,07-07-2025,6,5
833933,14-07-2025,10,4
833933,21-07-2025,22,1
833933,28-07-2025,23,5
833933,04-08-2025,30,1
833933,11-08-2025,19,5
833933,18-08-2025,20,4
833933,25-08-2025,26,2
833933,01-09-2025,26,5
833933,08-09-2025,10,2
833933,15-09-2025,22,5
833933,22-09-2025,3,5
833933,29-09-2025,16,1
833933,06-10-2025,7,0
833933,13-10-2025,14,1
833933,20-10-2025,20,2
833933,27-10-2025,14,1
833933,03-11-2025,20,3
833933,10-11-2025,14,1
833933,17-11-2025,6,4
833933,24-11-2025,4,2
833933,01-12-2025,25,5
833933,08-12-2025,28,0
833933,15-12-2025,0,0
833933,22-12-2025,25,3
833933,29-12-2025,14,5
661506,01-01-2024,9,1
661506,08-01-2024,9,1
661506,15-01-2024,24,0
661506,22-01-2024,15,4
661506,29-01-2024,17,5
661506,05-02-2024,5,0
661506,12-02-2024,15,5
661506,19-02-2024,1,2
661506,26-02-2024,14,3
661506,04-03-2024,24,1
661506,11-03-2024,6,4
661506,18-03-2024,30,1
661506,25-03-2024,9,2
661506,01-04-2024,10,4
661506,08-04-2024,29,5
661506,15-04-2024,20,5
661506,22-04-2024,15,0
661506,29-04-2024,29,4
661506,06-05-2024,2,0
661506,13-05-2024,14,1
661506,20-05-2024,14,1
661506,27-05-2024,26,1
661506,03-06-2024,24,3
661506,10-06-2024,12,2
661506,17-06-2024,23,0
661506,24-06-2024,14,5
661506,01-07-2024,26,3
661506,08-07-2024,9,2
661506,15-07-2024,16,4
661506,22-07-2024,24,1
661506,29-07-2024,29,0
661506,05-08-2024,2,5
661506,12-08-2024,24,4
661506,19-08-2024,19,0
661506,26-08-2024,30,5
661506,02-09-2024,23,2
661506,09-09-2024,26,5
661506,16-09-2024,29,2
661506,23-09-2024,11,2
661506,30-09-2024,4,1
661506,07-10-2024,0,4
661506,14-10-2024,24,0
661506,21-10-2024,11,3
661506,28-10-2024,7,3
661506,04-11-2024,2,3
661506,11-11-2024,30,2
661506,18-11-2024,17,0
661506,25-11-2024,11,2
661506,02-12-2024,3,0
661506,09-12-2024,6,1
661506,16-12-2024,28,1
661506,23-12-2024,14,5
661506,30-12-2024,21,5
661506,06-01-2025,9,1
661506,13-01-2025,8,2
661506,20-01-2025,17,3
661506,27-01-2025,2,1
661506,03-02-2025,3,4
661506,10-02-2025,17,4
661506,17-02-2025,15,0
661506,24-02-2025,2,5
661506,03-03-2025,18,1
661506,10-03-2025,30,4
661506,17-03-2025,9,4
661506,24-03-2025,21,4
661506,31-03-2025,27,1
661506,07-04-2025,17,0
661506,14-04-2025,30,3
661506,21-04-2025,27,5
661506,28-04-2025,12,5
661506,05-05-2025,10,0
661506,12-05-2025,5,1
661506,19-05-2025,23,2
661506,26-05-2025,22,4
661506,02-06-2025,18,1
661506,09-06-2025,9,3
661506,16-06-2025,5,5
661506,23-06-2025,11,0
661506,30-06-2025,18,1
661506,07-07-2025,14,3
661506,14-07-2025,28,1
661506,21-07-2025,21,1
661506,28-07-2025,25,5
661506,04-08-2025,15,4
661506,11-08-2025,2,0
661506,18-08-2025,10,2
661506,25-08-2025,30,2
661506,01-09-2025,20,1
661506,08-09-2025,16,0
661506,15-09-2025,19,4
661506,22-09-2025,9,0
661506,29-09-2025,10,0
661506,06-10-2025,1,3
661506,13-10-2025,2,2
661506,20-10-2025,30,2
661506,27-10-2025,13,3
661506,03-11-2025,27,0
661506,10-11-2025,23,0
661506,17-11-2025,14,2
661506,24-11-2025,11,2
661506,01-12-2025,18,2
661506,08-12-2025,28,5
661506,15-12-2025,13,3
661506,22-12-2025,7,5
661506,29-12-2025,9,5
997557,01-01-2024,1,4
997557,08-01-2024,27,2
997557,15-01-2024,26,3
997557,22-01-2024,30,0
997557,29-01-2024,17,1
997557,05-02-2024,23,4
997557,12-02-2024,11,5
997557,19-02-2024,12,5
997557,26-02-2024,19,3
997557,04-03-2024,6,0
997557,11-03-2024,6,4
997557,18-03-2024,12,2
997557,25-03-2024,22,3
997557,01-04-2024,23,4
997557,08-04-2024,3,4
997557,15-04-2024,29,0
997557,22-04-2024,25,4
997557,29-04-2024,9,3
997557,06-05-2024,10,2
997557,13-05-2024,9,0
997557,20-05-2024,18,3
997557,27-05-2024,3,0
997557,03-06-2024,11,1
997557,10-06-2024,7,3
997557,17-06-2024,2,2
997557,24-06-2024,18,5
997557,01-07-2024,2,1
997557,08-07-2024,27,2
997557,15-07-2024,21,0
997557,22-07-2024,14,3
997557,29-07-2024,27,1
997557,05-08-2024,26,4
997557,12-08-2024,23,2
997557,19-08-2024,13,2
997557,26-08-2024,15,5
997557,02-09-2024,21,1
997557,09-09-2024,29,2
997557,16-09-2024,26,5
997557,23-09-2024,5,4
997557,30-09-2024,17,1
997557,07-10-2024,20,1
997557,14-10-2024,21,5
997557,21-10-2024,20,0
997557,28-10-2024,7,2
997557,04-11-2024,4,2
997557,11-11-2024,19,4
997557,18-11-2024,27,1
997557,25-11-2024,23,2
997557,02-12-2024,10,1
997557,09-12-2024,19,4
997557,16-12-2024,22,1
997557,23-12-2024,6,4
997557,30-12-2024,16,0
997557,06-01-2025,1,2
997557,13-01-2025,20,5
997557,20-01-2025,1,0
997557,27-01-2025,1,0
997557,03-02-2025,22,4
997557,10-02-2025,27,1
997557,17-02-2025,13,3
997557,24-02-2025,2,5
997557,03-03-2025,11,4
997557,10-03-2025,5,0
997557,17-03-2025,1,0
997557,24-03-2025,26,4
997557,31-03-2025,19,0
997557,07-04-2025,19,3
997557,14-04-2025,2,4
997557,21-04-2025,2,0
997557,28-04-2025,30,2
997557,05-05-2025,4,4
997557,12-05-2025,28,2
997557,19-05-2025,6,4
997557,26-05-2025,24,4
997557,02-06-2025,5,1
997557,09-06-2025,14,1
997557,16-06-2025,2,3
997557,23-06-2025,24,3
997557,30-06-2025,16,1
997557,07-07-2025,28,3
997557,14-07-2025,16,2
997557,21-07-2025,12,0
997557,28-07-2025,10,2
997557,04-08-2025,16,4
997557,11-08-2025,23,3
997557,18-08-2025,8,3
997557,25-08-2025,3,4
997557,01-09-2025,20,0
997557,08-09-2025,28,0
997557,15-09-2025,14,4
997557,22-09-2025,22,5
997557,29-09-2025,24,4
997557,06-10-2025,2,1
997557,13-10-2025,3,5
997557,20-10-2025,7,5
997557,27-10-2025,22,4
997557,03-11-2025,5,3
997557,10-11-2025,0,2
997557,17-11-2025,8,4
997557,24-11-2025,4,4
997557,01-12-2025,12,4
997557,08-12-2025,27,4
997557,15-12-2025,13,3
997557,22-12-2025,0,1
997557,29-12-2025,1,0
985480,01-01-2024,24,1
985480,08-01-2024,6,0
985480,15-01-2024,20,5
985480,22-01-2024,9,0
985480,29-01-2024,18,2
985480,05-02-2024,14,2
985480,12-02-2024,17,4
985480,19-02-2024,3,3
985480,26-02-2024,27,1
985480,04-03-2024,27,3
985480,11-03-2024,6,3
985480,18-03-2024,4,3
985480,25-03-2024,5,5
985480,01-04-2024,18,0
985480,08-04-2024,11,2
985480,15-04-2024,9,2
985480,22-04-2024,9,3
985480,29-04-2024,0,1
985480,06-05-2024,13,0
985480,13-05-2024,15,0
985480,20-05-2024,28,2
985480,27-05-2024,14,5
985480,03-06-2024,14,5
985480,10-06-2024,21,2
985480,17-06-2024,7,5
985480,24-06-2024,12,5
985480,01-07-2024,27,2
985480,08-07-2024,27,0
985480,15-07-2024,1,3
985480,22-07-2024,10,0
985480,29-07-2024,18,0
985480,05-08-2024,23,1
985480,12-08-2024,10,1
985480,19-08-2024,27,1
985480,26-08-2024,20,4
985480,02-09-2024,4,2
985480,09-09-2024,29,3
985480,16-09-2024,19,1
985480,23-09-2024,2,3
985480,30-09-2024,24,5
985480,07-10-2024,29,5
985480,14-10-2024,19,0
985480,21-10-2024,27,1
985480,28-10-2024,7,0
985480,04-11-2024,5,3
985480,11-11-2024,10,1
985480,18-11-2024,28,3
985480,25-11-2024,7,1
985480,02-12-2024,21,3
985480,09-12-2024,24,0
985480,16-12-2024,26,2
985480,23-12-2024,0,5
985480,30-12-2024,24,1
985480,06-01-2025,28,0
985480,13-01-2025,25,3
985480,20-01-2025,15,5
985480,27-01-2025,28,5
985480,03-02-2025,3,5
985480,10-02-2025,29,2
985480,17-02-2025,20,2
985480,24-02-2025,28,5
985480,03-03-2025,18,0
985480,10-03-2025,1,0
985480,17-03-2025,24,5
985480,24-03-2025,6,5
985480,31-03-2025,26,2
985480,07-04-2025,20,3
985480,14-04-2025,23,0
985480,21-04-2025,22,4
985480,28-04-2025,6,0
985480,05-05-2025,11,4
985480,12-05-2025,10,4
985480,19-05-2025,6,0
985480,26-05-2025,15,4
985480,02-06-2025,28,0
985480,09-06-2025,10,2
985480,16-06-2025,1,0
985480,23-06-2025,5,2
985480,30-06-2025,15,2
985480,07-07-2025,29,4
985480,14-07-2025,30,0
985480,21-07-2025,18,1
985480,28-07-2025,25,4
985480,04-08-2025,5,1
985480,11-08-2025,11,4
985480,18-08-2025,20,0
985480,25-08-2025,30,3
985480,01-09-2025,9,5
985480,08-09-2025,17,0
985480,15-09-2025,27,5
985480,22-09-2025,23,3
985480,29-09-2025,19,3
985480,06-10-2025,9,3
985480,13-10-2025,15,3
985480,20-10-2025,5,0
985480,27-10-2025,25,4
985480,03-11-2025,27,2
985480,10-11-2025,20,1
985480,17-11-2025,4,0
985480,24-11-2025,11,4
985480,01-12-2025,21,0
985480,08-12-2025,28,2
985480,15-12-2025,19,5
985480,22-12-2025,27,3
985480,29-12-2025,30,2
159749,01-01-2024,13,5
